ply,fullmove,side,clock_in_ms,budget_ms,used_ms,clock_out_ms,depth,nodes,fen
462,240,b,82703.0,4121.6,1.3,82701.7,64,192,8/8/8/8/8/8/8/1K1k4 b - - 285 240
463,241,w,82327.1,4104.7,1.8,82325.3,64,320,8/8/8/8/8/8/8/1K2k3 w - - 286 241
464,241,b,83201.7,4144.1,1.6,83200.1,64,320,8/8/8/8/8/8/8/K3k3 b - - 287 241
465,242,w,82825.3,4127.1,1.3,82824.0,64,192,8/8/8/8/8/8/8/K2k4 w - - 288 242
466,242,b,83700.1,4166.5,1.2,83698.8,64,192,8/8/8/8/8/8/8/1K1k4 b - - 289 242
467,243,w,83324.0,4149.6,1.7,83322.3,64,320,8/8/8/8/8/8/8/1K2k3 w - - 290 243
468,243,b,84198.8,4188.9,1.6,84197.3,64,320,8/8/8/8/8/8/8/K3k3 b - - 291 243
469,244,w,83822.3,4172.0,1.2,83821.1,64,192,8/8/8/8/8/8/8/K2k4 w - - 292 244
470,244,b,84697.3,4211.4,1.1,84696.1,64,192,8/8/8/8/8/8/8/1K1k4 b - - 293 244
471,245,w,84321.1,4194.4,1.6,84319.5,64,320,8/8/8/8/8/8/8/1K2k3 w - - 294 245
472,245,b,85196.1,4233.8,1.6,85194.5,64,320,8/8/8/8/8/8/8/K3k3 b - - 295 245
473,246,w,84819.5,4216.9,1.2,84818.3,64,192,8/8/8/8/8/8/8/K2k4 w - - 296 246
474,246,b,85694.5,4256.3,1.1,85693.4,64,192,8/8/8/8/8/8/8/1K1k4 b - - 297 246
475,247,w,85318.3,4239.3,1.7,85316.7,64,320,8/8/8/8/8/8/8/1K2k3 w - - 298 247
476,247,b,86193.4,4278.7,1.7,86191.8,64,320,8/8/8/8/8/8/8/K3k3 b - - 299 247
477,248,w,85816.7,4261.7,1.2,85815.5,64,192,8/8/8/8/8/8/8/K2k4 w - - 300 248
478,248,b,86691.8,4301.1,1.1,86690.7,64,192,8/8/8/8/8/8/8/1K1k4 b - - 301 248
479,249,w,86315.5,4284.2,1.6,86313.8,64,320,8/8/8/8/8/8/8/1K2k3 w - - 302 249
480,249,b,87190.7,4323.6,1.5,87189.1,64,320,8/8/8/8/8/8/8/K3k3 b - - 303 249
481,250,w,86813.8,4306.6,1.2,86812.7,64,192,8/8/8/8/8/8/8/K2k4 w - - 304 250
482,250,b,87689.1,4346.0,1.2,87688.0,64,192,8/8/8/8/8/8/8/1K1k4 b - - 305 250
483,251,w,87312.7,4329.1,1.7,87311.0,64,320,8/8/8/8/8/8/8/1K2k3 w - - 306 251
484,251,b,88188.0,4368.5,1.6,88186.3,64,320,8/8/8/8/8/8/8/K3k3 b - - 307 251
485,252,w,87811.0,4351.5,1.3,87809.8,64,192,8/8/8/8/8/8/8/K2k4 w - - 308 252
486,252,b,88686.3,4390.9,1.2,88685.2,64,192,8/8/8/8/8/8/8/1K1k4 b - - 309 252
